ProteinID,902_HET_M_imputed_intensity,903_MUT_M_imputed_intensity,904_HET_M_imputed_intensity,907_MUT_F_imputed_intensity,910_WT_M_imputed_intensity,911_WT_M_imputed_intensity,Entry Name,Protein names
Q9CY27,21.38686554,21.28920502,21.47925036,20.97916977,20.96861336,21.51955275,TECR_MOUSE,"Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)"
Q8CAQ8,21.38468048,21.68014573,22.11009519,21.96755135,21.21533629,21.81426639,MIC60_MOUSE,MICOS complex subunit Mic60 (Mitochondrial inner membrane protein) (Mitofilin)
Q64339,21.38443807,18.19580953,21.51851581,18.81107046,19.25893172,19.19155326,ISG15_MOUSE,Ubiquitin-like protein ISG15 (Interferon-induced 15 kDa protein) (Interferon-induced 17 kDa protein) (IP17) (Ubiquitin cross-reactive protein)
Q9DBG6,21.38190094,20.90697865,21.32680141,20.86767691,21.00337242,21.2105465,RPN2_MOUSE,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit) (Ribophorin II) (RPN-II) (Ribophorin-2)
P30275,21.37248357,21.05539366,21.35221804,21.44747274,21.43420978,21.10619869,KCRU_MOUSE,"Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)"
Q64310,21.35451736,21.2233666,21.55019252,21.09017705,20.44095025,21.33105142,SURF4_MOUSE,Surfeit locus protein 4
P62320,21.35111285,21.35839151,21.61536382,21.23648257,20.60450979,21.17959327,SMD3_MOUSE,Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)
P14206,21.34668902,21.07973477,21.05721306,21.02355268,21.69709059,21.34123648,RSSA_MOUSE,Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37 kDa oncofetal antigen) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40) (OFA/iLRP)
P61358,21.33872006,21.38103486,21.40388477,21.13046499,20.95704393,21.26095054,RL27_MOUSE,Large ribosomal subunit protein eL27 (60S ribosomal protein L27)
P62874,21.33158725,20.90587761,21.56199734,21.58840355,21.75963141,21.3459964,GBB1_MOUSE,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)
P01942,21.32358368,20.97792691,21.6306804,22.00719361,21.47049405,21.31594999,HBA_MOUSE,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain) [Cleaved into: Hemopressin]
Q9CR68,21.29311798,20.61029855,21.40278205,21.14757635,21.31018007,21.13642294,UCRI_MOUSE,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 7.1.1.8) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Rieske iron-sulfur protein) (RISP) (Rieske protein UQCRFS1) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 9 (Su9) (Subunit 9) (8 kDa subunit 9) (Complex III subunit IX) (Cytochrome b-c1 complex subunit 11) (UQCRFS1 mitochondrial targeting sequence) (UQCRFS1 MTS) (Ubiquinol-cytochrome c reductase 8 kDa protein)]"
Q9JJI8,21.28534916,20.88426742,20.96648151,20.84815222,19.68502934,20.90222347,RL38_MOUSE,Large ribosomal subunit protein eL38 (60S ribosomal protein L38)
O55143,21.28063373,20.50096244,21.25694347,20.47124852,20.71981159,21.10022986,AT2A2_MOUSE,"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (SERCA2) (SR Ca(2+)-ATPase 2) (EC 7.2.2.10) (Calcium pump 2) (Calcium-transporting ATPase sarcoplasmic reticulum type, slow twitch skeletal muscle isoform) (Endoplasmic reticulum class 1/2 Ca(2+) ATPase)"
Q6URW6,21.26550174,21.64976578,21.14232523,22.11489628,21.34912678,21.66757156,MYH14_MOUSE,"Myosin-14 (Myosin heavy chain 14) (Myosin heavy chain, non-muscle IIc) (Non-muscle myosin heavy chain IIc) (NMHC II-C)"
Q60668,21.26087016,20.91339931,21.49628329,21.51051211,22.8305682,21.8733998,HNRPD_MOUSE,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1)
P24369,21.25194927,20.44326936,20.47560876,20.74761935,22.08672195,20.99571333,PPIB_MOUSE,Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)
Q91W97,21.24597508,21.92378592,22.05042661,22.18590259,21.3369565,21.67114884,HKDC1_MOUSE,Hexokinase HKDC1 (EC 2.7.1.1) (Hexokinase domain-containing protein 1)
Q9D1D4,21.23659352,20.47184387,21.39179214,20.74606157,20.59506804,21.04340783,TMEDA_MOUSE,Transmembrane emp24 domain-containing protein 10 (Protein Tmed10) (21 kDa transmembrane-trafficking protein) (Transmembrane protein Tmp21) (p24 family protein delta-1) (p24delta1)
E9Q5C9,21.21829007,21.12279009,21.22964617,20.50637732,20.94980392,20.75159636,NOLC1_MOUSE,Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140)
P12970,21.21826641,21.36746381,21.14555034,20.88248484,20.87430451,21.3509888,RL7A_MOUSE,Large ribosomal subunit protein eL8 (60S ribosomal protein L7a) (Surfeit locus protein 3)
P62908,21.21821319,20.91897676,20.946695,20.75604317,21.41548493,21.20232474,RS3_MOUSE,Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)
P05784,21.21433454,21.99722015,21.34337442,21.51669937,20.60095823,21.18060729,K1C18_MOUSE,"Keratin, type I cytoskeletal 18 (Cytokeratin endo B) (Keratin D) (Cytokeratin-18) (CK-18) (Keratin-18) (K18)"
Q9DCJ5,21.2089047,20.77519873,21.25987082,21.45194053,21.21180039,21.41442201,NDUA8_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)
Q61656,21.19746749,21.16663386,20.92212414,21.12878605,21.30571777,21.2004281,DDX5_MOUSE,Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)
P47911,21.17999411,21.4851994,20.98540281,20.82563739,20.83172629,21.2263334,RL6_MOUSE,Large ribosomal subunit protein eL6 (60S ribosomal protein L6) (TAX-responsive enhancer element-binding protein 107) (TAXREB107)
P61979,21.17173633,21.22839596,21.13703616,21.25635614,21.46170925,21.40026657,HNRPK_MOUSE,Heterogeneous nuclear ribonucleoprotein K (hnRNP K)
P07901,21.16157478,21.116363,21.16462218,21.59223255,20.87746838,21.05617463,HS90A_MOUSE,Heat shock protein HSP 90-alpha (EC 3.6.4.10) (Heat shock 86 kDa) (HSP 86) (HSP86) (Tumor-specific transplantation 86 kDa antigen) (TSTA)
P62852,21.15605344,20.87059951,20.96825476,20.81287296,21.62753121,21.04049442,RS25_MOUSE,Small ribosomal subunit protein eS25 (40S ribosomal protein S25)
O08601,21.14712292,19.96009529,20.87266737,20.57631088,20.96036401,20.49455093,MTP_MOUSE,Microsomal triglyceride transfer protein large subunit
P35564,21.14707322,20.13249973,20.94322164,19.91093838,20.04577566,20.20239648,CALX_MOUSE,Calnexin
Q8BFZ9,21.13118752,21.45987483,21.38603403,21.52217059,20.73809061,21.41439104,ERLN2_MOUSE,Erlin-2 (Endoplasmic reticulum lipid raft-associated protein 2) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2) (SPFH domain-containing protein 2)
P62827,21.12878605,21.25193193,21.08468644,21.58194713,21.72994679,21.13930528,RAN_MOUSE,GTP-binding nuclear protein Ran (EC 3.6.5.-) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)
Q62186,21.12644989,20.38436429,21.07877105,20.58750652,20.56078995,20.66075151,SSRD_MOUSE,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)
P97450,21.11808814,20.03578444,21.63667064,21.26084145,21.15165083,20.89126455,ATP5J_MOUSE,"ATP synthase-coupling factor 6, mitochondrial (ATPase subunit F6) (ATP synthase peripheral stalk subunit F6)"
P62305,21.10905907,21.01849497,20.96512196,20.92617726,21.07608488,21.03012961,RUXE_MOUSE,Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)
Q8VE37,21.10637124,20.98840871,21.06358599,21.42344731,21.74938417,20.85702877,RCC1_MOUSE,Regulator of chromosome condensation (Chromosome condensation protein 1)
Q9CPQ8,21.10529087,20.24524397,21.21506369,21.24350757,21.55968423,21.20516204,ATP5L_MOUSE,"ATP synthase subunit g, mitochondrial (ATPase subunit g) (ATP synthase membrane subunit g)"
P24472,21.10176926,19.2875681,20.46414487,20.79249165,20.3715746,18.99497211,GSTA4_MOUSE,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7)
Q61033,21.09977414,20.90826214,21.11461038,21.06938683,21.3397152,21.18254227,LAP2A_MOUSE,"Lamina-associated polypeptide 2, isoforms alpha/zeta (Thymopoietin isoforms alpha/zeta) (TP alpha/zeta)"
Q9CQH3,21.09894577,20.88217882,21.53848925,21.63519645,20.96686872,21.42129132,NDUB5_MOUSE,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial (Complex I-SGDH) (CI-SGDH) (NADH-ubiquinone oxidoreductase SGDH subunit)"
Q6PDM2,21.09366901,20.45279021,20.91461871,20.86437056,20.75821671,20.44951946,SRSF1_MOUSE,"Serine/arginine-rich splicing factor 1 (ASF/SF2) (Pre-mRNA-splicing factor SRp30a) (Splicing factor, arginine/serine-rich 1)"
O35143,21.0894272,19.78605102,21.06046902,21.25012837,21.68131306,20.8474489,ATIF1_MOUSE,"ATPase inhibitor, mitochondrial (ATP synthase F1 subunit epsilon) (Inhibitor of F(1)F(o)-ATPase) (IF(1)) (IF1)"
P08249,21.08128968,19.63560123,20.71265965,20.71634892,21.46336172,20.05294211,MDHM_MOUSE,"Malate dehydrogenase, mitochondrial (EC 1.1.1.37)"
P62259,21.07736339,20.19777342,20.52379356,20.99078539,21.20948192,20.67643577,1433E_MOUSE,14-3-3 protein epsilon (14-3-3E)
Q8BJ71,21.07534726,20.78976446,20.9910969,20.6520747,20.20067355,20.74679968,NUP93_MOUSE,Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (CBP-interacting protein 4) (Nucleoporin Nup93)
P53026,21.07033718,21.00356458,20.97112813,20.89169472,20.75706929,20.89803595,RL10A_MOUSE,Large ribosomal subunit protein uL1 (60S ribosomal protein L10a) (CSA-19) (Neural precursor cell expressed developmentally down-regulated protein 6) (NEDD-6)
P59999,21.06890814,21.39084279,21.22663327,21.57909492,21.48501263,21.0813547,ARPC4_MOUSE,Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC)
Q99M28,21.06850802,21.49589796,21.44760894,20.86919921,20.5222137,20.68177201,RNPS1_MOUSE,RNA-binding protein with serine-rich domain 1
Q9D6J6,21.0669524,20.19647726,21.24497697,21.13999219,20.95606556,21.19794735,NDUV2_MOUSE,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial (EC 7.1.1.2) (NADH-ubiquinone oxidoreductase 24 kDa subunit)"
P17095,21.04767378,20.84250074,20.6434775,21.08426471,22.04208884,20.92152863,HMGA1_MOUSE,High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1)
Q5SYD0,21.04666176,21.28480716,21.02731749,21.29921361,20.9806835,21.3487865,MYO1D_MOUSE,Unconventional myosin-Id
Q64464,21.03866049,20.70596137,21.20209751,20.9777872,19.98094841,20.53261846,CP3AD_MOUSE,Cytochrome P450 3A13 (EC 1.14.14.1) (CYPIIIA13)
P09405,21.03653585,20.78905598,20.72920416,20.7692858,21.73499815,20.6195967,NUCL_MOUSE,Nucleolin (Protein C23)
P27048,21.01300365,20.97678086,20.81165848,21.07578466,20.99655486,21.21979127,RSMB_MOUSE,Small nuclear ribonucleoprotein-associated protein B (snRNP-B) (snRPB) (Sm protein B) (Sm-B) (SmB)
P60766,21.01096375,20.76129638,21.42155329,21.56999,20.78038277,20.89696501,CDC42_MOUSE,Cell division control protein 42 homolog (EC 3.6.5.2) (G25K GTP-binding protein)
P47963,20.99904897,20.85795519,20.75053363,20.41073703,20.44914663,21.01179643,RL13_MOUSE,Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (A52)
P14115,20.99694787,21.28557493,21.20398001,20.86245726,20.71871681,21.50301725,RL27A_MOUSE,Large ribosomal subunit protein uL15 (60S ribosomal protein L27a) (L29)
Q9CQZ5,20.99490583,20.52016209,21.08179678,21.21432268,20.9980298,21.17797666,NDUA6_MOUSE,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 (Complex I-B14) (CI-B14) (NADH-ubiquinone oxidoreductase B14 subunit)
Q9QXS1,20.98570855,21.47826304,21.11593774,21.33764259,20.61248699,20.96745284,PLEC_MOUSE,Plectin (PCN) (PLTN) (Plectin-1) (Plectin-6)
P62754,20.984666,20.74233246,20.91999514,21.0937915,20.60678833,21.25643101,RS6_MOUSE,Small ribosomal subunit protein eS6 (40S ribosomal protein S6) (Phosphoprotein NP33)
P62835,20.983574,21.00254859,21.54244341,20.96535451,20.88271618,21.16508241,RAP1A_MOUSE,Ras-related protein Rap-1A (EC 3.6.5.2) (Ras-related protein Krev-1)
Q6P069,20.9704191,20.45463867,21.53507979,21.38854815,21.01822328,21.40696479,SORCN_MOUSE,Sorcin
Q9CXS4,20.95843943,21.16118725,21.02098536,21.07357022,21.03297661,20.85302013,CENPV_MOUSE,Centromere protein V (CENP-V) (Proline-rich protein 6)
P35278,20.94360083,20.24315306,20.98351137,20.49411141,20.59068024,20.54297705,RAB5C_MOUSE,Ras-related protein Rab-5C (EC 3.6.5.2)
P27773,20.94231261,19.46678546,20.66694344,19.81901118,20.53292279,20.18096536,PDIA3_MOUSE,Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)
Q8K154,20.94037096,19.85726727,20.62478118,19.98719461,20.20239648,19.75472606,Q8K154_MOUSE,UDP-glucuronosyltransferase (EC 2.4.1.17)
P55050,20.92693731,19.90648695,20.62918228,21.32171895,21.43090169,20.509947,FABPI_MOUSE,"Fatty acid-binding protein, intestinal (Fatty acid-binding protein 2) (Intestinal-type fatty acid-binding protein) (I-FABP)"
P14211,20.92158673,19.37638191,20.47753694,19.61209457,20.60269887,20.18828941,CALR_MOUSE,Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP)
P63158,20.91900586,21.10178208,21.19394159,21.23987702,22.7936926,21.32283038,HMGB1_MOUSE,High mobility group protein B1 (High mobility group protein 1) (HMG-1)
A0A571BF69,20.91822706,19.70112368,20.42028922,20.46507212,20.20273126,20.21564438,A0A571BF69_MOUSE,Maltase-glucoamylase
P58771,20.91488144,22.32052679,21.46939638,21.48056244,21.56893305,21.0300016,TPM1_MOUSE,Tropomyosin alpha-1 chain (Alpha-tropomyosin) (Tropomyosin-1)
P62702,20.91107448,20.74334373,20.73811536,20.64589762,21.12870425,20.920206,RS4X_MOUSE,"Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)"
Q9WV55,20.90951518,20.461949,20.80845676,20.61534586,20.39788767,20.56280326,VAPA_MOUSE,Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33)
P67984,20.90935403,20.97668298,20.97399579,20.98442263,20.77311505,20.98249509,RL22_MOUSE,Large ribosomal subunit protein eL22 (60S ribosomal protein L22) (Heparin-binding protein HBp15)
P24822,20.90906832,20.62138656,19.89470529,20.68298087,19.29382411,18.920882,PPBI_MOUSE,Intestinal-type alkaline phosphatase (IAP) (Intestinal alkaline phosphatase) (EC 3.1.3.1) (Alkaline phosphatase 3)
Q9R233,20.90285644,19.90910348,20.8370119,20.08424524,20.49762383,20.6010308,TPSN_MOUSE,Tapasin (TPN) (TPSN) (TAP-associated protein) (TAP-binding protein)
Q3TEA8,20.89450251,20.837035,20.68838692,21.06777308,21.70404969,20.7718908,HP1B3_MOUSE,Heterochromatin protein 1-binding protein 3
B9EJ54,20.89148707,20.68359777,20.81488439,20.30746988,20.02749299,20.68739619,B9EJ54_MOUSE,Nucleoporin 205 (Nup205 protein)
P60867,20.87063714,20.90757286,20.61354849,20.44276333,21.08098403,20.7457334,RS20_MOUSE,Small ribosomal subunit protein uS10 (40S ribosomal protein S20)
P11031,20.86956824,20.72572239,21.31222599,21.21779918,22.38695761,21.53193348,TCP4_MOUSE,Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (Single-stranded DNA-binding protein p9) (p14)
Q9D0T1,20.86497502,20.52306608,20.97252411,21.10978603,21.20396806,20.9285285,NH2L1_MOUSE,"NHP2-like protein 1 (Fertilization antigen 1) (FA-1) (High mobility group-like nuclear protein 2 homolog 1) (Sperm-specific antigen 1) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]"
P61255,20.86171546,21.02883551,20.61531891,20.51443283,20.54206076,20.75801333,RL26_MOUSE,Large ribosomal subunit protein uL24 (60S ribosomal protein L26) (Silica-induced gene 20 protein) (SIG-20)
P62264,20.86019282,20.59302632,20.51463509,20.10801901,20.76466105,20.47368792,RS14_MOUSE,Small ribosomal subunit protein uS11 (40S ribosomal protein S14)
Q99JG3,20.86015493,21.25582042,21.08156926,21.6810299,21.75336449,21.25335816,ANX13_MOUSE,Annexin A13 (Annexin XIII) (Annexin-13)
A0A0A6YXW6,20.85794759,20.50481705,20.8536979,20.40705818,20.7097435,21.06350041,A0A0A6YXW6_MOUSE,Immunoglobulin heavy constant alpha
Q3UMR5,20.83314798,21.28543383,21.28280678,21.35945896,20.65601803,21.20489945,MCU_MOUSE,"Calcium uniporter protein, mitochondrial"
Q08652,20.83085249,19.93074167,20.81751771,21.04988842,21.40802284,20.33148338,RET2_MOUSE,Retinol-binding protein 2 (Cellular retinol-binding protein II) (CRBP-II)
P35700,20.82041116,20.85999575,20.76266752,21.41524765,21.04046766,21.04527574,PRDX1_MOUSE,Peroxiredoxin-1 (EC 1.11.1.24) (Macrophage 23 kDa stress protein) (Osteoblast-specific factor 3) (OSF-3) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2) (Thioredoxin-dependent peroxiredoxin 1)
Q8BW75,20.81569756,20.62695668,21.26453996,21.73123201,21.2315341,20.95935251,AOFB_MOUSE,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B)
Q91VE0,20.80316781,19.96326018,20.82842939,20.36041846,20.4802222,20.4491164,S27A4_MOUSE,Long-chain fatty acid transport protein 4 (FATP-4) (Fatty acid transport protein 4) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 4) (Very long-chain acyl-CoA synthetase 4) (ACSVL4) (EC 6.2.1.-)
P21619,20.79919623,20.86215453,20.8580235,20.6987657,20.18006697,20.48976762,LMNB2_MOUSE,Lamin-B2
O55022,20.77353364,19.6919803,20.57240232,19.99234922,20.27529474,19.91522584,PGRC1_MOUSE,Membrane-associated progesterone receptor component 1 (mPR)
O08573,20.76270806,21.25458693,21.14610374,20.51140522,20.71112247,21.25374479,LEG9_MOUSE,Galectin-9 (Gal-9)
P01901,20.7586803,19.34054123,20.98992663,19.90496825,20.3332864,20.45143249,HA1B_MOUSE,"H-2 class I histocompatibility antigen, K-B alpha chain (H-2K(B))"
Q04750,20.75820857,21.10014001,21.06815372,21.13027015,21.89694284,21.30291554,TOP1_MOUSE,DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I)
O70503,20.75287061,20.19954774,20.45609367,19.87132322,20.4161089,20.36189667,DHB12_MOUSE,Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (KIK-I)
P63038,20.7520049,20.18547315,20.6991471,20.29684677,20.83742775,20.28857999,CH60_MOUSE,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (HSP-65) (Heat shock protein 60) (HSP-60) (Hsp60) (Mitochondrial matrix protein P1)"
P61161,20.74290807,21.27227325,20.91254438,21.36008619,21.10887408,20.79513441,ARP2_MOUSE,Actin-related protein 2 (Actin-like protein 2)
Q9Z0G9,20.73610129,20.24588226,20.46244835,20.76701571,21.17101549,20.47887032,CLD3_MOUSE,Claudin-3 (Clostridium perfringens enterotoxin receptor 2) (CPE-R 2) (CPE-receptor 2)
O88310,20.73381143,22.02248296,20.99984727,21.1559423,21.39107888,21.28997608,ITL1A_MOUSE,Intelectin-1a (Galactofuranose-binding lectin) (Intestinal lactoferrin receptor)
P97351,20.73355493,20.56365993,20.68543835,20.45974978,20.85416986,20.72681186,RS3A_MOUSE,Small ribosomal subunit protein eS1 (40S ribosomal protein S3a) (Protein TU-11)
Q8BGS7,20.73051492,20.19271421,20.5380108,20.27651066,20.66558228,20.80538177,CEPT1_MOUSE,Choline/ethanolaminephosphotransferase 1 (mCEPT1) (EC 2.7.8.1) (EC 2.7.8.2) (1-alkenyl-2-acylglycerol choline phosphotransferase) (EC 2.7.8.22)
Q8R0X7,20.71333952,19.58745158,20.73276034,20.04229261,19.91011275,19.92700822,SGPL1_MOUSE,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (mSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)
Q9DC69,20.71299543,20.38293004,20.75090158,20.93637195,20.57225427,20.90496678,NDUA9_MOUSE,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)"
Q9D8V0,20.70678771,19.9797629,20.42418064,19.68565221,20.16363985,20.34234383,HM13_MOUSE,Minor histocompatibility antigen H13 (EC 3.4.23.-) (Presenilin-like protein 3) (Signal peptide peptidase)
